part&hov_t mm&iso_comp_t mm&thermal_expansion_t mm&heat_capacity_t mm&density_t mm&hov_t ani2x&iso_comp_t ani2x&thermal_expansion_t ani2x&heat_capacity_t ani2x&density_t ani2x&hov_t mace-s&iso_comp_t mace-s&thermal_expansion_t mace-s&heat_capacity_t mace-s&density_t mace-s&hov_t mace-m&iso_comp_t mace-m&thermal_expansion_t mace-m&heat_capacity_t mace-m&density_t mace-m
1&31.85375686229726&0.00021682792161784923&0.0030451020160743676&1.4595219961266181&0.7757363757832413&25.741082147750852&0.00020985583911321842&0.002206290319791703&1.1944742394989591&0.8142798823050763&29.90969631277426&7.654426261993608e-05&0.0012097693765555798&0.9845477260459726&0.873678689262838&20.177470818574687&0.0020234139384572906&0.009250757402149637&1.2195790270830602&0.65079484988746
2&31.907713382509552&0.00018168285534998245&0.0025886540792263413&1.4117918760987613&0.7769791001110595&26.029198311390708&0.00027195592537797113&0.0031994169431346486&1.3524895554806846&0.8246880002259668&29.798227312811253&0.00014517217661320073&0.0025010218193075337&1.216895857187672&0.87221334042329&20.226908325109015&0.0017257908727130312&0.007691171465275058&1.2156721102321173&0.6470687239209888
3&31.88784830927147&0.0001569508803474732&0.002153366777100964&1.3854206416564876&0.7772892528627386&26.09374609111037&0.00023493394573307087&0.0026217501858359104&1.2792085377756284&0.8249073729535747&29.805878007984017&0.00014307252110614798&0.0022651179271176557&1.2159834400008225&0.8707667154219886&20.230919954983953&0.0015870303458832304&0.007838225288088451&1.3077665034771606&0.6455401898849366
4&31.884469977788083&0.0001490227207338783&0.0020311464410905635&1.3225672702248643&0.7776072503742287&26.08607686832738&0.00022380777825407533&0.0023462244604067974&1.257896874603538&0.8240891261305703&29.84035585853898&0.00015165381783618334&0.0024329980463969137&1.2811993534958919&0.8723839524131658&20.198767194134117&0.001306115436530769&0.006276836292234478&1.1911006206285688&0.6446764717004022
5&31.89259917309724&0.00014069447754536064&0.0019611508536829694&1.28984492014871&0.778082845443104&26.136014802858362&0.00021127207904058487&0.002152669649153869&1.2748643850578933&0.8258102688307979&29.912484654135795&0.00016114915859514643&0.0022637454695540833&1.2010478234008943&0.8750082870730758&20.190304579634446&0.0014172002798590788&0.006843402963777178&1.3007489529019398&0.6442163529652576
6&31.89701084112518&0.00014026486146931718&0.0018926814278112359&1.276744144820106&0.7780994969540854&26.126766973031266&0.00019875168233017486&0.002099714838769834&1.2973692632164007&0.8254151217476606&29.891843202028742&0.00014650608453110008&0.0021378755003657953&1.1983304818857534&0.8746833326953959&20.180286827271846&0.0014720559929467755&0.0071370872687065625&1.318726326520617&0.6445132262069297
7&31.87703442348528&0.00013551579135489565&0.001741027140126577&1.2301197956897219&0.777691878157628&26.13119183966964&0.00021560987403706575&0.0023744784267989544&1.3251129740654877&0.8254389990214308&29.894122573926026&0.0001431489516429969&0.0019858839821309646&1.1668848815287063&0.8745335595627886&20.000507853161483&0.0029005719481334877&0.011159726288519616&1.4633093225954303&0.6332330566199861
8&31.876383334841602&0.0001331240312887346&0.0016777677166455091&1.2073621930845146&0.7776151118529635&26.08165241517557&0.00024650199151992334&0.00270328456020218&1.3662512823457886&0.8234960638172095&29.87533006374276&0.0001360688580218542&0.001927457925461554&1.191057928963595&0.8742728233020629&19.973466198897686&0.002983201956600712&0.011202649046017423&1.4352187766455513&0.6320153210856964
9&31.872965952561717&0.00013278038789953821&0.001665203528101173&1.181783865641726&0.7775739238344263&26.04868310087858&0.000252157548470752&0.002768253568110528&1.36681194437594&0.8227634713148104&29.89905596594375&0.0001350492372193023&0.0018775273357490366&1.1983565661717681&0.8752626732220692&20.035147891853196&0.0029303576763129624&0.010888528847753685&1.4257616645263476&0.6360083669402482
10&31.860978104194295&0.00013249084455439864&0.0016414417644022422&1.2018135463345088&0.7776811798406751&26.052814082547144&0.000253333695390757&0.0028629464072751965&1.3728071609086083&0.8229418045101323&29.918858817177664&0.00013473329824158908&0.0018870252204075339&1.2036967491484183&0.8758160752180795&20.06854826869195&0.0028688084713040644&0.01088850563495844&1.4506973639854432&0.6380557142587497
